,Unnamed: 0.1,Unnamed: 0,track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,track_name,artist_name,cluster_label
551,1715,1715,5038,0.9957964501,0.4389439447,0.1141663861,1.05653e-05,0.35,0.0470947,84.287,0.6950458239,Are you the O'Reilly?,Billy Murray,4
552,1719,1719,5043,0.9955978308,0.734229967,0.1765916769,0.0,0.35,0.0839583682,121.037,0.7636018834,Everybody loves my girl,Irving Kaufman,1
553,1720,1720,5044,0.9956209762,0.2553135418,0.0814850557,0.7108889498,0.35,0.0408719113,92.945,0.2500170512,The star spangled banner,Thomas Chalmers and Elizabeth Spencer,4
554,1740,1740,5079,0.1345903201,0.2502003659,0.3611220007,0.8754431914,0.0855278397,0.0595091004,215.0,0.5901704757,The New Kings And Queens of Musical History,Intelligence,5
555,1749,1749,5092,0.9712868923,0.4109870383,0.370257615,0.9153837295,0.0895953091,0.0385106205,215.0,0.7629445976,Swimming,Love Craft,5
556,1755,1755,5104,0.8050927204,0.4699024649,0.9380234219,0.6566758578,0.35,0.0468317422,138.877,0.4719650859,Shake Some Action,Magic Christian,3
557,1756,1756,5106,0.8922979524,0.4105922657,0.1733988725,0.9046269635,0.242248722,0.0727541487,145.535,0.1150737389,Too Many Ties (No. 6),Mary Halvorson Trio,3
558,1757,1757,5107,0.8858519871,0.3579362155,0.4605429425,0.9121397913,0.1326075085,0.1295759876,74.332,0.3120039338,Momentary Lapse (No. 1),Mary Halvorson Trio,6
559,1758,1758,5119,0.8023091966,0.4034785612,0.4728464329,0.9203483555,0.1350673575,0.0963519112,74.331,0.2881521493,Dragon's Head (No. 9),Mary Halvorson Trio,6
560,1759,1759,5120,0.9548463429,0.4960760308,0.0682313854,0.9081383325,0.116364627,0.0379331029,105.104,0.0712217804,No. 11,Mary Halvorson Trio,7
561,1761,1761,5140,0.9474760596,0.4136846362,0.0477126069,0.3279802856,0.1152197955,0.0512702767,78.52,0.0491347692,Little Infinite Love Song,Ed Askew,4
562,1762,1762,5141,0.9085985818,0.4059895489,0.0618853849,0.4456596092,0.1199108721,0.0328881913,149.579,0.1639939914,Oh the Lovely Face,Ed Askew,3
563,1766,1766,5147,0.9421592801,0.2768095177,0.4664791229,0.3508946896,0.1084279416,0.035943198,152.912,0.4046278165,Watertower,Uninhabitable Mansions,2
564,1767,1767,5148,0.8901048443,0.401154009,0.3712994916,0.6569612999,0.0704982082,0.0295418548,162.728,0.4726131927,I Dream So Vividly,Uninhabitable Mansions,2
565,1768,1768,5149,0.936472875,0.3175979108,0.4374582145,0.7930382968,0.10052634,0.0426555355,119.822,0.1529433261,We Misplaced A Cobra In the Uninhabitable Mansions,Uninhabitable Mansions,1
566,1769,1769,5151,0.9166629966,0.3503142125,0.6934194701,0.8264253199,0.082893909,0.0363392019,147.69,0.6885616613,This Drift,Uninhabitable Mansions,3
567,1770,1770,5152,0.903758386,0.3282811068,0.5385756836,0.8535184397,0.35,0.0410128574,156.512,0.6543677845,That's Fine With Me,Uninhabitable Mansions,2
568,1771,1771,5153,0.9631189969,0.4142167401,0.5252504033,0.7141732657,0.2364262483,0.0372773028,155.943,0.8325350695,Do You Have A Strategy,Uninhabitable Mansions,2
569,1772,1772,5156,0.9154083931,0.4994812752,0.0681443441,0.8800028096,0.1109257617,0.0442511533,46.002,0.2700349502,Circles,Peter Biedermann,6
570,1773,1773,5157,0.8226780972,0.508352281,0.0616224507,0.8736364329,0.1316383578,0.049300726,129.484,0.2928032088,Copenhagen,Peter Biedermann,1
571,1774,1774,5158,0.8472949303,0.3902433998,0.0630620808,0.8831694394,0.111311193,0.037004032,80.691,0.361073517,Running,Peter Biedermann,4
572,1775,1775,5159,0.9366041189,0.4171661421,0.0768375853,0.9076828433,0.1046773783,0.0367338693,97.655,0.3075334601,Christiania,Peter Biedermann,7
573,1776,1776,5160,0.8752806115,0.2528126298,0.6928768872,0.3882043482,0.35,0.0548617596,149.722,0.5623736283,Bomb Tonight,The Bristles,3
574,1778,1778,5162,0.6942941333,0.4660823002,0.8656775588,0.3577011876,0.35,0.0413868255,128.66,0.4028670418,American Dream,The Bristles,1
575,1784,1784,5169,0.946927472,0.3933448588,0.084939654,0.9232468292,0.1223383815,0.0365498014,94.584,0.1634196829,The Uncommon Man,Peter Biedermann,4
576,1785,1785,5170,0.9387836374,0.3904861667,0.0504416263,0.9389211584,0.1191752573,0.0358404666,95.749,0.0588164438,Labyrinth,Peter Biedermann,4
577,1786,1786,5171,0.8733157382,0.4776171862,0.1710846317,0.86624367,0.1032152752,0.0508652483,105.656,0.2641673119,Cover Up,Peter Biedermann,7
578,1790,1790,5178,0.95379832,0.1896776663,0.5836478876,0.9642174734,0.1446106599,0.039076402,202.562,0.9101879094,Which Way Is Up?,caUSE co-MOTION,5
579,1802,1802,5191,0.7946017048,0.4532548798,0.4758557485,0.9634826057,0.1470674335,0.0302678013,87.483,0.7082671135,Say What You Feel,caUSE co-MOTION,4
580,1806,1806,5196,0.640917205,0.2019371525,0.8334883515,0.9614695446,0.3289619929,0.0319557984,200.534,0.9688429692,Only Fades Away,caUSE co-MOTION,5
581,1807,1807,5220,0.9398601621,0.5806427581,0.8523234921,0.685631499,0.2091967113,0.0528466394,111.046,0.6324994287,That Bitch,Coachwhips,7
582,1808,1808,5221,0.9028479802,0.3001526084,0.979346911,0.9645993906,0.1627116536,0.0347687735,203.135,0.4935976318,Tonight's the Night,Coachwhips,5
583,1809,1809,5222,0.9854366713,0.5169787038,0.5970013849,0.9711840168,0.1758531214,0.0357995548,119.775,0.9557607301,By the Way,Coachwhips,1
584,1810,1810,5223,0.9291701901,0.3693365851,0.7805815673,0.9185937392,0.1917732971,0.0416740002,120.666,0.6800868297,Just One Time,Coachwhips,1
585,1811,1811,5224,0.9495452552,0.1199162392,0.7935444054,0.9695006754,0.1002807713,0.0415840584,177.712,0.489325879,Hey Stiffy,Coachwhips,0
586,1812,1812,5226,0.9756562525,0.2964007338,0.9452030265,0.9249201362,0.2001639362,0.0619050862,180.139,0.4654129927,I Fight With My Heart,Coachwhips,0
587,1813,1813,5227,0.9392692365,0.3023746465,0.8717125301,0.9559278156,0.35,0.0432282091,192.659,0.6710630997,Look Into My Eyes When I Come,Coachwhips,0
588,1814,1814,5238,0.9557999853,0.3741420379,0.8638247565,0.8564264817,0.35,0.0389276607,189.615,0.7115487882,Terminal Boredom,The Cute Lepers,0
589,1815,1815,5239,0.7809667578,0.4041651496,0.7655017056,0.9310643979,0.35,0.0463779278,133.937,0.7192333408,No No No,The Cute Lepers,3
590,1816,1816,5240,0.8126200764,0.543181395,0.8730163716,0.9617299163,0.1994533294,0.0309126056,97.168,0.7712284152,Nervous Habits,The Cute Lepers,7
591,1817,1817,5241,0.9032788324,0.3496978903,0.6202866639,0.8754378672,0.35,0.0369016135,142.732,0.6084984294,The News Is Always,The Cute Lepers,3
592,1818,1818,5242,0.6783890694,0.6645192165,0.5254835725,0.7920227014,0.1170153892,0.0508759603,128.23,0.9619044076,Prove It,The Cute Lepers,1
593,1819,1819,5244,0.8069882285,0.2944478264,0.8381061937,0.839504725,0.183534165,0.0440369537,165.415,0.7851939914,Modern Pests,The Cute Lepers,2
594,1820,1820,5246,0.1045640321,0.269213973,0.6940347724,0.8686326923,0.2550884614,0.0335518474,178.936,0.8653079911,Intro,The Cute Lepers,0
595,1821,1821,5258,0.5884317958,0.3233772283,0.7739935363,0.9495583866,0.35,0.0307707208,91.285,0.7757589728,Young Hearts,The Cute Lepers,4
596,1822,1822,5264,0.4852057425,0.2178260095,0.8914350161,0.6488145752,0.1963166989,0.2807914336,110.293,0.0858182705,Classical Homicide,Dälek,7
597,1823,1823,5265,0.7273303907,0.1854071236,0.9382320842,0.558804691,0.1115461743,0.3701794888,160.237,0.0464515377,Swollen Tongue Bums,Dälek,2
598,1825,1825,5267,0.8694283357,0.1401681294,0.9071994244,0.9142848494,0.1148943003,0.1015004287,145.594,0.0511762977,Praise be the Man,Dälek,3
599,1826,1826,5268,0.4158928768,0.8562969194,0.4204394402,0.7895850791,0.074111346,0.4154415372,150.048,0.4000318397,3 Rocks Blessed,Dälek,3
600,1827,1827,5269,0.3373482354,0.4974052456,0.9120331439,0.7947037196,0.35,0.2887370867,157.979,0.201542449,From Mole Hills,Dälek,2
601,1828,1828,5270,0.8183444397,0.3154430328,0.5662405552,0.8845778868,0.1090615379,0.3244160205,81.645,0.1569934296,Spiritual Healing,Dälek,4
602,1831,1831,5273,0.5420762588,0.0969354359,0.6847603258,0.6184273249,0.1914672965,0.1032208111,52.141,0.1233985303,She Walks,DMBQ,6
603,1833,1833,5275,0.9859711864,0.4188465861,0.0247445804,3.86366e-05,0.1116028541,0.0396820355,69.656,0.1528597362,Off Duty Fortune Teller,Haale,6
604,1834,1834,5276,0.924320357,0.415709824,0.2198293711,0.707254754,0.11139945,0.0507912507,193.79,0.2301448229,Ay Dar Shekasteh,Haale,5
605,1835,1835,5277,0.8840517867,0.4683671969,0.2051940701,0.6581580524,0.1017661402,0.0385533376,122.403,0.202207938,Home Again,Haale,1
606,1840,1840,5283,0.498355634,0.4078732681,0.6810883855,0.7305067043,0.1722025543,0.0521077443,169.092,0.7810111961,Walk On,Frigg A Go Go (F.A.G.G.),2
607,1841,1841,5284,0.910017213,0.2827228566,0.8082899866,0.9333325742,0.1566853469,0.0479222632,150.744,0.6837096593,Muscle,Frigg A Go Go (F.A.G.G.),3
608,1842,1842,5285,0.6225882185,0.4318333272,0.9243203596,0.9105367098,0.1893008338,0.0367662004,156.539,0.3192326416,Liberation is not Easy,Frigg A Go Go (F.A.G.G.),2
609,1845,1845,5376,0.9919122456,0.3511195087,0.0892983341,0.9360298515,0.1224003384,0.0506373624,82.663,0.3479295973,The Clouds,Mary Halvorson and Jessica Pavone,4
610,1846,1846,5377,0.9863014975,0.4770288907,0.0602163061,0.9209696979,0.1116628653,0.0360895335,112.201,0.1455449316,I am Fine,Mary Halvorson and Jessica Pavone,7
611,1847,1847,5378,0.9913838921,0.4543327649,0.112433931,0.0021950881,0.1251751566,0.0511623232,74.89,0.2134475658,Speaking With Silence,Mary Halvorson and Jessica Pavone,6
612,1848,1848,5379,0.9947558655,0.4072245872,0.061991223,0.9667275413,0.1115568804,0.0396343082,96.07,0.1197842675,The Wand,Mary Halvorson and Jessica Pavone,4
613,1849,1849,5380,0.9953098235,0.5421868628,0.0458392678,0.9714315302,0.1119411278,0.0488961183,70.367,0.3697297985,On and Off,Mary Halvorson and Jessica Pavone,6
614,1850,1850,5381,0.9495693325,0.4912172413,0.1167829958,0.9489554082,0.1115197847,0.0756027673,132.646,0.3501963579,Hartford,Mary Halvorson and Jessica Pavone,1
615,1855,1855,5399,0.2190648063,0.3390024191,0.5958853362,0.9100444496,0.0780842524,0.0330603834,103.324,0.3237923856,Yerçekimsiz Ortam,Hayvanlar Alemi,7
616,1889,1889,6330,0.9938933036,0.5942505461,0.5404739624,0.9197030788,0.3078247871,0.0475553859,100.781,0.8857535048,Nie Zama Nie Sema,The Sounds of Taraab,7
617,1890,1890,6331,0.9948513995,0.3889528446,0.3722549681,0.9580372004,0.35,0.2041046376,200.033,0.9600765716,track 1,Kavala Brass Band,5
618,1891,1891,6332,0.9869959201,0.3733408447,0.7230153356,0.901695045,0.35,0.0383224746,99.273,0.5443855777,Taso's Hasapiko,Raya Brass Band,7
619,1892,1892,6342,0.9840642961,0.5643297129,0.4748190135,0.8494795374,0.35,0.0394145439,107.662,0.520078634,Doulab Nahawand Murassaa,Zikrayat,7
620,1893,1893,6354,0.9805898525,0.439750245,0.4724599541,0.8523111587,0.35,0.0587786712,120.604,0.6375446183,Daka Koz,The Sounds of Taraab,1
621,1895,1895,6357,0.9936295726,0.487650683,0.9534747766,0.9427763955,0.35,0.0310663199,122.158,0.6476195813,Zaharoula,Raya Brass Band,1
622,1896,1896,6358,0.9950494692,0.3805175656,0.575507933,0.944274714,0.35,0.0763580264,204.264,0.9646997046,track 2,Kavala Brass Band,5
623,1897,1897,6360,0.9743251749,0.4617275928,0.3565101362,0.9026426143,0.2544025429,0.0681964678,125.514,0.5616841046,Sabah Sabah Seyredelim Yaliyi,Orkestra Keyif,1
624,1898,1898,6363,0.8630878352,0.5217884493,0.4826093496,0.3818655652,0.35,0.046201308,116.952,0.92987684,track 02,Scott Wilson & Efendi,1
625,1900,1900,6366,0.9773855229,0.5277763801,0.442235605,0.6832404366,0.35,0.0418581821,114.878,0.7594605252,Taheya,Zikrayat,1
626,1901,1901,6367,0.9891662565,0.4798044995,0.4134111493,0.8984824407,0.2773878909,0.4593422239,99.592,0.5930369499,"Manowe, Mahaba Wa Takanini, Mapenz",The Sounds of Taraab,7
627,1902,1902,6368,0.9942388678,0.5191864976,0.5409890694,0.9374701768,0.35,0.0436318923,120.962,0.981595047,track 3,Kavala Brass Band,1
628,1904,1904,6370,0.9944438978,0.451248509,0.7470948342,0.9293315116,0.35,0.0402131856,77.568,0.7634227164,Leventikos,Raya Brass Band,4
629,1905,1905,6372,0.9497550213,0.5340176866,0.4222513858,0.9027548851,0.35,0.0620841984,128.943,0.8127154197,track 03,Scott Wilson & Efendi,1
630,1906,1906,6373,0.9760004846,0.4559347283,0.2495012499,0.7552115712,0.35,0.0512716886,154.973,0.4829911512,Semseyemin Ucu Kare with Oud Solo by Haig Manoukian,Orkestra Keyif,2
631,1909,1909,6376,0.9891424052,0.6635231053,0.7166558663,0.9306875287,0.35,0.2040594901,122.433,0.9746937798,track 4,Kavala Brass Band,1
632,1910,1910,6379,0.9919347458,0.3560591433,0.3651422266,0.7970852064,0.35,0.0616993114,194.7,0.7732846289,Matamu Choz,The Sounds of Taraab,5
633,1911,1911,6380,0.6743527756,0.4260996487,0.7425791403,0.9403969667,0.35,0.055212723,89.588,0.9680821881,track 04,Scott Wilson & Efendi,4
634,1912,1912,6381,0.9944728511,0.2834983186,0.6720264762,0.9564483343,0.35,0.0503948654,55.695,0.635565533,Kateva Lenko,Raya Brass Band,6
635,1913,1913,6383,0.9893781789,0.5798767977,0.4825918564,0.9316092107,0.35,0.0371266236,87.81,0.8604503653,Telegrafin Tellerine,Orkestra Keyif,4
636,1914,1914,6385,0.7583583075,0.5053471693,0.5439832,0.7826870027,0.35,0.0435925038,127.063,0.9451489753,track 05,Scott Wilson & Efendi,1
637,1915,1915,6387,0.992306161,0.3130498882,0.7768833897,0.933500393,0.35,0.0910977896,169.564,0.5694691806,Karsilamas Hrysodaktili,Raya Brass Band,2
638,1917,1917,6389,0.9424325424,0.5607709945,0.4591299116,0.0090756935,0.35,0.1284266563,118.159,0.8384104393,Kwala Ulala Huez,The Sounds of Taraab,1
639,1918,1918,6390,0.993397693,0.3828426433,0.5646818131,0.9296315046,0.35,0.0856295028,208.921,0.9619332295,track 5,Kavala Brass Band,5
640,1920,1920,6393,0.950920247,0.5083155227,0.9225539467,0.7951036955,0.35,0.1532995986,137.06,0.2208457849,Rumor,Zikrayat,3
641,1924,1924,6406,0.9521263681,0.2483858817,0.0900647964,0.9644588527,0.1110981033,0.0379966965,83.959,0.1358732303,The Hungry Stones,MV + EE,4
642,1925,1925,6407,0.9649649933,0.1523334111,0.0286660985,0.9198376082,0.1196915768,0.043780074,174.607,0.0420093167,Huna Cosm,MV + EE,0
643,1927,1927,6459,0.9897427415,0.473918027,0.441824699,0.301111358,0.1917708301,0.1248443603,106.747,0.4855686061,Ma Alli Wu Ultillu,Zikrayat,7
644,1928,1928,6460,0.9706716985,0.4242322959,0.0238435703,0.0039690147,0.1115996314,0.0360526519,87.074,0.2894764197,Carve It Out,Matt Bauer,4
645,1929,1929,6461,0.9762509416,0.2201777071,0.2530424984,0.1830443842,0.1209887734,0.0317821544,164.076,0.3457580863,Florida Rain,Matt Bauer,2
646,1930,1930,6463,0.9035223472,0.5214370825,0.3331048586,0.4445221195,0.1434441245,0.0310932316,84.769,0.1401283794,Are You the One?,Matt Bauer,4
647,1931,1931,6464,0.9441679129,0.1820354994,0.1596743942,0.7846529078,0.1077882378,0.0317221591,90.535,0.2512250778,Don't Let Me Out,Matt Bauer,4
648,1932,1932,6465,0.9818179825,0.3339064885,0.1255278961,0.4947725952,0.104556864,0.0271846945,73.842,0.0726125835,Fox Kits,Matt Bauer,6
649,1933,1933,6466,0.9860529303,0.434567155,0.1399373742,0.390130049,0.1113042836,0.0359430141,79.92,0.1361539088,Sheltering Dark,Matt Bauer,4
650,1934,1934,6467,0.9742651393,0.5099784023,0.0149764144,0.1785187328,0.1106296646,0.0307496866,73.934,0.1766639211,As She Came Out of  the Water,Matt Bauer,6
651,1935,1935,6469,0.9870761815,0.4384941379,0.3032102633,0.8645399041,0.1497743742,0.0707950893,185.719,0.8310125528,Derya'da Deryaliklar,Orkestra Keyif,0
652,1936,1936,6517,0.5140092503,0.5543395875,0.0793176237,0.9131409903,0.1067239105,0.0397560449,106.707,0.5350775049,Stars,Sakura Madams,7
653,1937,1937,6519,0.7329562243,0.6488638039,0.1936855637,0.8323470513,0.0791953543,0.0440725859,105.207,0.6642223726,Somebody To Love,Sakura Madams,7
654,1938,1938,6520,0.5847591218,0.5389572624,0.0714779788,0.844007773,0.1115406095,0.0330497506,83.238,0.3797523077,Hole In The Sky,Sakura Madams,4
655,1939,1939,6522,0.6170684389,0.5470474038,0.3088183933,0.8936230469,0.111979714,0.0402441014,120.676,0.6882696219,I Can't Go For That,Sakura Madams,1
656,1940,1940,6524,0.9849451454,0.622339574,0.561616918,0.7457678671,0.1299280072,0.0360287939,103.347,0.5505992946,Swimming Out,Schocholautte,7
657,1941,1941,6525,0.7376455669,0.4369966301,0.6399317515,0.8134505862,0.115518442,0.0542818906,116.671,0.6034385918,Cleveland,Schocholautte,1
658,1942,1942,6527,0.6189174803,0.3587647993,0.5946724785,0.7309016906,0.1391410533,0.04050267,99.906,0.750405296,Memorial Day,Schocholautte,7
659,1943,1943,6528,0.5951309177,0.433693413,0.6120178143,0.4182717536,0.35,0.0316137404,135.869,0.6719657196,Panther Tattoo,Schocholautte,3
660,1944,1944,6529,0.5478014534,0.4006176621,0.4115262898,0.0004384358,0.2836551558,0.049826961,146.831,0.4604791359,Mario History/Spin The Bottle,Schocholautte,3
661,1945,1945,6530,0.6482954853,0.3497853705,0.4529212775,0.4282162698,0.1439874524,0.2189587599,188.824,0.5096454976,Good Will Forget You,Schocholautte,0
662,1946,1946,6532,0.6073617845,0.5125089122,0.5991385098,0.8280280873,0.0627356329,0.0292124621,142.754,0.8355060707,Mercedez Benz,Schocholautte,3
663,1947,1947,6533,0.9190135482,0.2645255844,0.6221935438,0.8864028003,0.1570485198,0.0386333562,178.087,0.628379972,Orange County,Schocholautte,0
664,1948,1948,6534,0.7648024353,0.3836367787,0.3989323276,0.4123069477,0.247802294,0.036189767,155.683,0.3827656293,Gone,Schocholautte,2
665,1949,1949,6537,0.5736670161,0.2876539818,0.7423576566,0.6392988117,0.1341128834,0.0378180364,96.781,0.3092821307,Spilled Milk,Schocholautte,4
666,1950,1950,6593,0.9678469588,0.2832765853,0.5693941722,0.9505135565,0.2850908934,0.0636011021,166.038,0.4914730283,Handjobs?,Eskalators,2
667,1951,1951,6595,0.9251740687,0.315327018,0.2765632936,0.8967632059,0.2126063473,0.0425650644,175.486,0.3940976047,Cats and Dogs Living Together,Eskalators,0
668,1952,1952,6596,0.9813792466,0.4166769836,0.4812676811,0.9290200379,0.189452187,0.0400922725,110.721,0.586767501,Dessert First,Eskalators,7
669,1953,1953,6598,0.959190236,0.2364154963,0.4135420017,0.9100969636,0.1749331981,0.0343803035,162.318,0.3205688044,Empty Lot Flowers,Eskalators,2
670,1955,1955,6600,0.9691431579,0.2922182287,0.3457092594,0.8862924333,0.1823667195,0.0388167485,158.02,0.5104711951,Chicken Lollipop,Eskalators,2
671,1956,1956,6602,0.9871238756,0.3513725728,0.5052775432,0.9130102666,0.1237006658,0.0357610167,173.236,0.7628398969,The Hit,Eskalators,0
672,1957,1957,6603,0.9689930322,0.842626891,0.6395363065,0.0189836223,0.1441312211,0.2764287482,103.928,0.7474744085,The Woods,Height With Friends,7
673,1958,1958,6605,0.9488243944,0.8145396396,0.6835051801,0.0090506541,0.0986090052,0.3289385859,140.178,0.7619929472,Bad Weather,Height With Friends,3
674,1959,1959,6606,0.9136379749,0.6018706207,0.5724688069,0.8817221232,0.0997869185,0.03790696,69.186,0.114862562,Smash Your Eyes,Height With Friends,6
675,1960,1960,6607,0.4674290356,0.7016914256,0.3050312959,0.3362340957,0.0998242564,0.0966309564,109.16,0.8608139135,The World,Height With Friends,7
676,1961,1961,6608,0.8286968625,0.6008829686,0.7786265237,0.2914325662,0.1921558226,0.5464125654,70.269,0.7269837212,Cavalcade Lagoons,Height With Friends,6
677,1962,1962,6609,0.6873252305,0.5046296993,0.4142151797,0.003175071,0.0794343785,0.2316780352,172.24,0.819625594,2009,Height With Friends,0
678,1963,1963,6610,0.9356340307,0.5466952615,0.5597066642,0.0513674993,0.1168733734,0.3865607082,126.87,0.6661914238,Clack Struck Twelve,Height With Friends,1
679,1964,1964,6611,0.6637303113,0.5721092017,0.4437888865,0.7682025784,0.1161438296,0.081974581,85.982,0.4599500795,Escape Tune,Height With Friends,4
680,1965,1965,6654,0.215693225,0.511632573,0.873710498,0.9073378241,0.1115362191,0.0357697073,118.985,0.5159027432,Jupiter,Bruce Lenkei,1
681,1966,1966,6655,0.0754325716,0.7370104386,0.6868709736,0.8787558235,0.1097040961,0.0349862232,126.956,0.8397599703,Passing Lane,Bruce Lenkei,1
682,1967,1967,6656,0.1301387469,0.5274825849,0.3514264116,0.9067453041,0.1115306435,0.0443671517,108.982,0.613931317,October,Bruce Lenkei,7
683,1968,1968,6657,0.1274683761,0.6387185732,0.5379826827,0.8195492049,0.134866689,0.0280080903,134.017,0.6197291789,Through the Swamp,Bruce Lenkei,3
684,1969,1969,6658,0.7244860246,0.5889000058,0.5716383454,0.9378950783,0.0829061919,0.035885856,105.026,0.8939078359,Pour The Evening,Bruce Lenkei,7
685,1970,1970,6660,0.6823614411,0.6466670377,0.5238628553,0.9302701008,0.35,0.0340665202,110.01,0.871984311,Lava Lite,Bruce Lenkei,7
686,1971,1971,6661,0.0177597844,0.58245126,0.9414679079,0.867400003,0.0979130289,0.0459410721,122.978,0.4199596966,Eighty Waves,Bruce Lenkei,1
687,1972,1972,6662,0.8655812312,0.7913999222,0.2642258747,0.9676248261,0.1098326562,0.0462207705,102.988,0.5913973502,Three O'clock Mother,Bruce Lenkei,7
688,1973,1973,6663,0.0452989879,0.803730032,0.5317315945,0.650835296,0.0746731382,0.0439036701,123.005,0.8914965139,Something Good,Bruce Lenkei,1
689,1974,1974,6664,0.0003344651,0.6337608816,0.5449837723,0.954251507,0.1924929643,0.0335686426,111.994,0.3127550659,Timeline,Bruce Lenkei,7
690,1975,1975,6666,0.2616798407,0.4821404466,0.6180371861,0.9297295972,0.0919045523,0.0362500047,121.985,0.330355946,Happy Sunday,Bruce Lenkei,1
691,1976,1976,6669,0.6192236968,0.4214724707,0.9707503917,0.9132670229,0.35,0.0457189057,147.502,0.0394007159,Fire of Love,Flaming Fire,3
692,1978,1978,6671,0.3670398507,0.2678689074,0.935071324,0.223260926,0.2886280218,0.2901874251,148.963,0.2658220654,I Love the Way You Kill Me (It's So Hot Hot Hot),Flaming Fire,3
693,1979,1979,6672,0.4795281623,0.2549587285,0.9430295283,0.0002929565,0.35,0.308096476,81.639,0.3193195057,High Bell,Flaming Fire,4
694,1980,1980,6673,0.2439304526,0.2992077816,0.9240414095,2.4666e-06,0.35,0.2921893311,156.686,0.3047868256,Water Privitization Man,Flaming Fire,2
695,1982,1982,6716,0.7451528766,0.1846373396,0.9003923813,0.9348035227,0.1120787912,0.0837044161,147.244,0.0360475814,To Cross the Land,Tombs,3
696,1983,1983,6717,0.6360217569,0.1153245245,0.5039219962,0.9365641825,0.1032299444,0.1248183718,165.586,0.0624110108,Golden Eyes,Tombs,2
697,1984,1984,6718,0.6242858033,0.2453510824,0.4296114598,0.9398772136,0.1255705746,0.0796791464,117.397,0.1517917358,Monuments,Tombs,1
698,1985,1985,6719,0.4479594908,0.1812715758,0.8371931302,0.95117325,0.1116182161,0.0728685584,146.403,0.2006404005,Filled with Secrets,Tombs,3
699,1986,1986,6734,0.4979327551,0.1387713493,0.8854321794,0.9621136401,0.0775588861,0.0613502069,156.214,0.0721283979,The Great Silence,Tombs,2
700,1987,1987,6735,0.6312989099,0.1656255345,0.4310639568,0.9664662262,0.134762996,0.1621844203,118.237,0.0903323908,Seven Stars the Angel of Death,Tombs,1
701,1988,1988,6752,0.0745135047,0.2003692884,0.9934597759,0.0815240812,0.0717595209,0.5222906546,163.285,0.0253366956,high tech insects hate your Western civilization,James Amoeba,2
702,1989,1989,6753,0.0101556476,0.4317234083,0.7863151694,0.0191031611,0.1000470775,0.7872658572,171.239,0.053846552,tube dwellers unlubricated,James Amoeba,0
703,1991,1991,6755,0.9934169151,0.2083720906,0.1580998823,0.9137295197,0.1103532042,0.0533985011,117.515,0.0356335451,kay,James Amoeba,1
704,1993,1993,6757,0.5486553899,0.5223845084,0.9717419804,0.9410703973,0.35,0.591398191,95.953,0.035524602,put it into you brain,James Amoeba,4
705,1994,1994,6758,0.3738341501,0.3179041216,0.8501833317,0.2708173923,0.1511215795,0.43901552,88.898,0.2650030305,plywood birthday balloon zone,James Amoeba,4
706,1995,1995,6759,0.7158862826,0.296838581,0.998678066,0.8941554955,0.35,0.3726725767,81.36,0.0767201618,kitty Meditation X,James Amoeba,4
707,1996,1996,6760,0.154920402,0.3345955687,0.2311583928,0.342163652,0.0927319137,0.108301658,60.589,0.0392332366,I made you I can destroy you,James Amoeba,6
708,1997,1997,6761,0.3713658891,0.3796099744,0.3165995262,0.7516367771,0.3098257942,0.4442643148,85.857,0.0774030208,spray on dreams,James Amoeba,4
709,1998,1998,6762,0.9609139506,0.6015612915,0.2080478804,0.2741551274,0.314303029,0.028136702,82.166,0.3052674823,Western States,Matt Bauer,4
710,2001,2001,6765,1.26467e-05,0.364549175,0.7857306666,0.9177761735,0.1063215239,0.1548085273,215.0,0.7501556741,tropical breaks,Dave Public,5
711,2006,2006,6770,0.0003118737,0.4470921768,0.9559955847,0.7944896137,0.0832687686,0.1458857221,215.0,0.2133886739,IMAGINE,Dave Public,5
712,2012,2012,6779,0.9627115568,0.5700009112,0.0649673646,0.9484848237,0.1279019956,0.0359106623,65.261,0.1759599918,Castle By the Sea,Cath and Phil Tyler,6
713,2013,2013,6780,0.9576228549,0.5046407984,0.0384219707,0.9356884699,0.163926487,0.0342249237,95.827,0.0355290098,The Golden Ale/Courting,Cath and Phil Tyler,4
714,2014,2014,6781,0.9945789439,0.4960443414,0.1776384872,0.8199329306,0.1150781913,0.0393247071,175.621,0.806138593,Little Margaret,Cath and Phil Tyler,0
715,2015,2015,6782,0.9948722927,0.6567057112,0.0678613362,0.889123824,0.1164851704,0.0439923986,85.588,0.6969467268,Sunshine,Cath and Phil Tyler,4
716,2016,2016,6783,0.995591142,0.6442756858,0.1254755322,0.6633108313,0.1027576929,0.0360240403,105.614,0.7827270172,Fisherman's Girl,Cath and Phil Tyler,7
717,2017,2017,6784,0.9955748618,0.5223163646,0.1154347009,0.8989165805,0.0694238288,0.04299389,116.456,0.2871402047,False True Love/Last Chance,Cath and Phil Tyler,1
718,2018,2018,6785,0.989916284,0.5968705939,0.0023060062,7.6e-09,0.1993076275,0.1446078152,71.45,0.4630358285,My Sweet Soldier Boy,Cath and Phil Tyler,6
719,2020,2020,6787,0.9957964501,0.6898212808,0.1764520477,0.9043233589,0.0930693757,0.047952142,83.369,0.4341130402,Yew Pine Mountain,Cath and Phil Tyler,4
